date,code,open,high,low,close,preclose,volume,amount,pctChg
2015-11-05,sh.000905,7277.0960,7364.5110,7225.6450,7276.4510,7267.9880,18519177216,268748054528.0000,0.116400
2015-11-06,sh.000905,7284.8670,7456.2360,7284.7060,7446.8470,7276.4510,15269327104,225629351936.0000,2.341700
2015-11-09,sh.000905,7415.7570,7593.1670,7350.8610,7543.8010,7446.8470,17752009728,269313949696.0000,1.301900
2015-11-10,sh.000905,7517.4080,7633.0070,7486.8470,7575.0080,7543.8010,16573754112,251903188992.0000,0.413700
2015-11-11,sh.000905,7589.6640,7686.3020,7556.3720,7684.6660,7575.0080,15208616960,227282276352.0000,1.447600
2015-11-12,sh.000905,7712.6360,7739.6540,7579.6710,7682.4520,7684.6660,16228029184,254056873984.0000,-0.028800
2015-11-13,sh.000905,7601.1460,7665.1380,7478.4140,7567.1080,7682.4520,14755926016,231879004160.0000,-1.501400
2015-11-16,sh.000905,7438.4050,7719.7030,7431.7400,7718.8550,7567.1080,11691995904,187602743296.0000,2.005400
2015-11-17,sh.000905,7787.0750,7820.0240,7635.9230,7650.3810,7718.8550,16275088128,258976591872.0000,-0.887100
2015-11-18,sh.000905,7655.3270,7699.6090,7504.9890,7526.9420,7650.3810,12569000704,191824420864.0000,-1.613500
2015-11-19,sh.000905,7552.9960,7719.5210,7538.2810,7718.6220,7526.9420,11052002560,175807201280.0000,2.546600
2015-11-20,sh.000905,7741.6770,7844.0610,7720.1640,7806.2660,7718.6220,14607617792,234536701952.0000,1.135500
2015-11-23,sh.000905,7816.8490,7876.4820,7710.0540,7744.1820,7806.2660,14238345472,227603820544.0000,-0.795300
2015-11-24,sh.000905,7739.0900,7799.0110,7635.7810,7798.4980,7744.1820,11025855744,168541290496.0000,0.701400
2015-11-25,sh.000905,7803.2900,7925.5360,7795.1640,7922.3840,7798.4980,12443550208,206535892992.0000,1.588600
2015-11-26,sh.000905,7962.1690,7974.7350,7859.6330,7874.0800,7922.3840,14040461568,229452320768.0000,-0.609700
2015-11-27,sh.000905,7839.3120,7852.0000,7317.6450,7376.1240,7874.0800,15297048832,234340601856.0000,-6.324000
2015-11-30,sh.000905,7388.2800,7467.4670,7035.5470,7408.3990,7376.1240,12923402240,196799520768.0000,0.437600
2015-12-01,sh.000905,7403.9420,7519.9370,7358.3650,7443.9450,7408.3990,11300867840,173439123456.0000,0.479800
2015-12-02,sh.000905,7423.4980,7444.2220,7201.6590,7405.8600,7443.9450,10264747520,149757640704.0000,-0.511600
2015-12-03,sh.000905,7413.2180,7571.4460,7412.6550,7570.5080,7405.8600,9532941312,142963965952.0000,2.223200
2015-12-04,sh.000905,7533.6120,7600.3430,7464.2770,7511.6750,7570.5080,10136253440,154876248064.0000,-0.777100
2015-12-07,sh.000905,7526.2230,7602.7700,7476.1910,7602.2280,7511.6750,9288129536,146830352384.0000,1.205500
2015-12-08,sh.000905,7555.4630,7555.4630,7398.5580,7404.1420,7602.2280,9493882368,147230040064.0000,-2.605600
2015-12-09,sh.000905,7369.1080,7431.0400,7322.8670,7374.2740,7404.1420,8329999104,132301271040.0000,-0.403400
2015-12-10,sh.000905,7374.3550,7437.7060,7332.9800,7350.2100,7374.2740,7899042304,129506623488.0000,-0.326300
2015-12-11,sh.000905,7320.1580,7347.3600,7253.8420,7290.7020,7350.2100,7213228800,111880425472.0000,-0.809600
2015-12-14,sh.000905,7224.8090,7441.7630,7210.4100,7441.0300,7290.7020,7995728896,119228862464.0000,2.061900
2015-12-15,sh.000905,7448.7140,7534.2240,7447.1080,7498.1810,7441.0300,8602149120,134207823872.0000,0.768100
2015-12-16,sh.000905,7522.7290,7574.6490,7503.0860,7529.4030,7498.1810,8535116800,138082611200.0000,0.416400
2015-12-17,sh.000905,7570.6700,7716.4760,7570.6700,7716.2460,7529.4030,13005476608,199820574720.0000,2.481500
2015-12-18,sh.000905,7708.3350,7746.5120,7650.5560,7699.3700,7716.2460,11441690880,183995265024.0000,-0.218700
2015-12-21,sh.000905,7698.4430,7798.0850,7692.0960,7788.5640,7699.3700,11501500416,180730408960.0000,1.158500
2015-12-22,sh.000905,7810.9960,7856.9480,7752.6970,7856.6080,7788.5640,11159250688,175826886656.0000,0.873600
2015-12-23,sh.000905,7859.1320,7881.2950,7756.3280,7773.2830,7856.6080,11816630784,186904469504.0000,-1.060600
2015-12-24,sh.000905,7760.3780,7778.9360,7635.7840,7753.0370,7773.2830,9150934016,141331214336.0000,-0.260500
2015-12-25,sh.000905,7759.8370,7805.0530,7738.8670,7792.1240,7753.0370,8125351936,128807084032.0000,0.504100
2015-12-28,sh.000905,7815.3820,7837.6300,7603.3610,7603.3610,7792.1240,10981351424,170493739008.0000,-2.422500
2015-12-29,sh.000905,7591.7140,7675.3080,7545.3520,7674.3880,7603.3610,7729253120,120873938944.0000,0.934200
2015-12-30,sh.000905,7693.0220,7747.3510,7664.2810,7741.0470,7674.3880,8553323264,139407265792.0000,0.868600
2015-12-31,sh.000905,7745.6380,7763.2960,7617.3850,7617.6890,7741.0470,7978152192,132286914560.0000,-1.593600
2016-01-04,sh.000905,7615.5140,7624.1010,6983.2850,6983.4040,7617.6890,7801499904,115089031168.0000,-8.326500
2016-01-05,sh.000905,6663.7260,7020.5410,6627.6420,6889.7410,6983.4040,11342822400,156717297664.0000,-1.341200
2016-01-06,sh.000905,6916.5320,7066.0850,6878.6540,7065.6070,6889.7410,10093042688,136351473664.0000,2.552600
2016-01-07,sh.000905,6937.4160,6937.4160,6454.9730,6462.2430,7065.6070,2842674208,34781544704.0000,-8.539400
2016-01-08,sh.000905,6618.0810,6689.1410,6222.5930,6570.4320,6462.2430,11112960512,138934001664.0000,1.674200
2016-01-11,sh.000905,6435.8940,6529.8790,6128.2230,6128.6560,6570.4320,11560073728,133119639552.0000,-6.723700
2016-01-12,sh.000905,6126.6700,6205.5910,5994.6360,6136.6630,6128.6560,9190522112,105727201280.0000,0.130700
2016-01-13,sh.000905,6168.9870,6226.5410,5924.0440,5924.0440,6136.6630,8612340224,98456702976.0000,-3.464700
2016-01-14,sh.000905,5734.6080,6137.5070,5726.8830,6124.8200,5924.0440,9225144576,104255127552.0000,3.389200
2016-01-15,sh.000905,6078.6150,6135.2710,5852.2410,5893.6820,6124.8200,8863053824,102277308416.0000,-3.773800
2016-01-18,sh.000905,5768.7580,6051.1820,5765.1460,5978.9080,5893.6820,7246978816,86980313088.0000,1.446100
2016-01-19,sh.000905,5965.3550,6203.4000,5956.2250,6197.0950,5978.9080,8798101504,106185498624.0000,3.649300
2016-01-20,sh.000905,6161.2320,6244.9610,6095.7220,6138.5030,6197.0950,9194751744,113394507776.0000,-0.945500
2016-01-21,sh.000905,6031.1700,6191.3170,5886.8840,5886.8840,6138.5030,8188276480,100555304960.0000,-4.099000
2016-01-22,sh.000905,5954.3640,6013.9710,5799.7120,5980.6110,5886.8840,6983070976,84429369344.0000,1.592100
2016-01-25,sh.000905,6034.0840,6093.2690,5976.3360,6041.3260,5980.6110,6530851328,78677684224.0000,1.015200
2016-01-26,sh.000905,5966.7050,5982.4990,5573.8270,5589.3070,6041.3260,8544391680,98104094720.0000,-7.482100
2016-01-27,sh.000905,5604.1670,5628.1860,5240.6460,5514.1890,5589.3070,8792411904,95354933248.0000,-1.344000
2016-01-28,sh.000905,5441.7380,5511.3210,5257.0810,5271.2330,5514.1890,6733807616,73152741376.0000,-4.406000
2016-01-29,sh.000905,5262.4600,5515.4860,5248.2150,5469.1250,5271.2330,7235909120,78303711232.0000,3.754200
2016-02-01,sh.000905,5458.6050,5493.9820,5319.7010,5399.4770,5469.1250,6471611392,70863331328.0000,-1.273500
2016-02-02,sh.000905,5407.7070,5594.3610,5407.6680,5586.6270,5399.4770,6657196288,75674181632.0000,3.466100
2016-02-03,sh.000905,5520.6420,5634.9200,5482.2250,5610.1730,5586.6270,6328072704,70624919552.0000,0.421500
2016-02-04,sh.000905,5631.3200,5744.0240,5631.3200,5721.4850,5610.1730,7108398336,83226218496.0000,1.984100
2016-02-05,sh.000905,5734.4810,5747.9790,5662.4370,5664.1970,5721.4850,5607554560,65321968896.0000,-1.001300
2016-02-15,sh.000905,5485.7230,5700.5220,5482.7960,5668.0400,5664.1970,5363125248,63351303168.0000,0.067900
2016-02-16,sh.000905,5694.7490,5918.5930,5694.7490,5902.5340,5668.0400,8287714304,98534903808.0000,4.137100
2016-02-17,sh.000905,5889.5020,5979.4070,5854.2200,5971.4120,5902.5340,9058252032,107857006592.0000,1.166900
2016-02-18,sh.000905,6009.7490,6034.8520,5945.2040,5957.1310,5971.4120,9371479808,110109732864.0000,-0.239200
2016-02-19,sh.000905,5939.6970,6009.7240,5919.6830,5979.5160,5957.1310,7038049792,86849114112.0000,0.375800
2016-02-22,sh.000905,6055.6750,6111.6900,6029.4590,6103.7230,5979.5160,9432051968,110801608704.0000,2.077200
2016-02-23,sh.000905,6102.5120,6118.6450,5982.2110,6070.5000,6103.7230,8787487488,106556792832.0000,-0.544300
2016-02-24,sh.000905,6041.7530,6116.2550,5975.1400,6111.0430,6070.5000,8981957888,111114133504.0000,0.667900
2016-02-25,sh.000905,6097.4200,6097.5440,5604.1040,5626.0520,6111.0430,11066865408,129597083648.0000,-7.936300
2016-02-26,sh.000905,5668.3290,5701.0510,5517.6300,5648.9380,5626.0520,7985789440,91756326912.0000,0.406800
2016-02-29,sh.000905,5618.5090,5618.5090,5286.3450,5350.4340,5648.9380,8670315264,93375909888.0000,-5.284200
2016-03-01,sh.000905,5361.7920,5504.7510,5294.5440,5473.6350,5350.4340,8080357120,87222595584.0000,2.302600
2016-03-02,sh.000905,5464.7330,5763.7990,5462.7420,5753.1480,5473.6350,11067195136,117963210752.0000,5.106500
2016-03-03,sh.000905,5757.3610,5872.9240,5745.6230,5776.9770,5753.1480,12852736000,136298622976.0000,0.414200
2016-03-04,sh.000905,5755.1190,5805.4090,5542.9830,5621.5610,5776.9770,10882994688,117455003648.0000,-2.690300
2016-03-07,sh.000905,5686.6860,5788.4720,5681.8470,5752.5480,5621.5610,8717058048,94467280896.0000,2.330100
2016-03-08,sh.000905,5751.3880,5764.3250,5538.1510,5764.3250,5752.5480,9814965504,106368708608.0000,0.204700
2016-03-09,sh.000905,5627.1380,5709.5170,5583.0670,5617.0380,5764.3250,7261532416,80804884480.0000,-2.555100
2016-03-10,sh.000905,5617.4150,5657.2630,5517.0160,5521.9480,5617.0380,5955941120,67298081280.0000,-1.692900
2016-03-11,sh.000905,5460.5420,5545.3430,5433.3220,5508.9820,5521.9480,4980002304,55449987072.0000,-0.234800
2016-03-14,sh.000905,5568.4640,5748.3330,5568.4640,5690.5900,5508.9820,7999741696,95153496064.0000,3.296600
2016-03-15,sh.000905,5672.7540,5701.5680,5608.9980,5639.8010,5690.5900,6626889984,82607046656.0000,-0.892500
2016-03-16,sh.000905,5662.4390,5689.2810,5531.3340,5562.8040,5639.8010,5748733184,69542981632.0000,-1.365200
2016-03-17,sh.000905,5589.2200,5759.5400,5579.7250,5745.9750,5562.8040,8457575936,106177929216.0000,3.292800
2016-03-18,sh.000905,5774.3030,5967.4590,5768.9080,5949.2630,5745.9750,12516034048,157756129280.0000,3.537900
2016-03-21,sh.000905,6016.6940,6100.0320,6001.3220,6099.4810,5949.2630,13182551296,166761328640.0000,2.525000
2016-03-22,sh.000905,6045.8390,6130.2650,6013.0490,6075.4920,6099.4810,10772165376,139915751424.0000,-0.393300
2016-03-23,sh.000905,6054.2220,6119.3060,6031.2720,6118.9660,6075.4920,8966132480,118558593024.0000,0.715600
2016-03-24,sh.000905,6062.7580,6127.5120,6008.5420,6018.4240,6118.9660,10143974400,134875738112.0000,-1.643100
2016-03-25,sh.000905,6006.6690,6081.0920,5996.5380,6077.4310,6018.4240,7823131136,103214952448.0000,0.980400
2016-03-28,sh.000905,6114.7670,6167.2380,6017.4880,6037.7780,6077.4310,9378233088,124277858304.0000,-0.652500
2016-03-29,sh.000905,6029.9430,6041.3820,5875.0700,5921.8670,6037.7780,7900397568,99950096384.0000,-1.919800
2016-03-30,sh.000905,5981.4210,6137.7920,5981.4210,6137.5030,5921.8670,8806129152,116510740480.0000,3.641300
2016-03-31,sh.000905,6164.2810,6211.1390,6133.5960,6155.8140,6137.5030,9491572224,130216390656.0000,0.298300
2016-04-01,sh.000905,6129.7240,6157.7400,6022.9700,6124.5280,6155.8140,8521953280,109236064256.0000,-0.508200
2016-04-05,sh.000905,6136.6850,6293.4700,6117.1770,6286.5830,6124.5280,10554305024,137359798272.0000,2.646000
2016-04-06,sh.000905,6262.6010,6324.2050,6243.1130,6323.4340,6286.5830,10467457792,139410354176.0000,0.586200
2016-04-07,sh.000905,6344.3680,6355.3280,6228.9740,6228.9740,6323.4340,10992715008,145352445952.0000,-1.493800
2016-04-08,sh.000905,6176.8640,6199.1470,6087.1040,6168.7420,6228.9740,8867017216,117273505792.0000,-0.967000
2016-04-11,sh.000905,6226.3810,6334.5360,6226.3810,6304.3000,6168.7420,10219997696,136135426048.0000,2.197500
2016-04-12,sh.000905,6299.4720,6316.2480,6182.8180,6252.7730,6304.3000,8706176768,118671126528.0000,-0.817300
2016-04-13,sh.000905,6292.5690,6421.7270,6292.5690,6344.2260,6252.7730,13298998528,168481935360.0000,1.462600
2016-04-14,sh.000905,6375.4940,6402.5090,6324.4640,6401.8550,6344.2260,9908817664,126151602176.0000,0.908400
2016-04-15,sh.000905,6403.2530,6414.7940,6345.5540,6384.3500,6401.8550,8279805440,108425433088.0000,-0.273400
2016-04-18,sh.000905,6343.7010,6343.7010,6241.9830,6281.2020,6384.3500,8040047104,106856005632.0000,-1.615600
2016-04-19,sh.000905,6314.5820,6334.9040,6262.6120,6308.2290,6281.2020,6943866624,94250909696.0000,0.430300
2016-04-20,sh.000905,6331.8700,6344.7810,5923.4330,6022.2130,6308.2290,11732538624,151256621056.0000,-4.534000
2016-04-21,sh.000905,6000.3050,6085.9350,5960.5040,5970.6820,6022.2130,8480859136,106421755904.0000,-0.855700
2016-04-22,sh.000905,5930.5310,6011.4600,5915.3060,6011.3200,5970.6820,6232381184,80109649920.0000,0.680600
2016-04-25,sh.000905,5997.2130,5997.2190,5897.7350,5978.0770,6011.3200,5703433216,73555800064.0000,-0.553000
2016-04-26,sh.000905,5971.8050,6047.0640,5958.4010,6046.7730,5978.0770,5605530624,73373212672.0000,1.149100
2016-04-27,sh.000905,6051.4430,6086.3640,6005.1630,6016.6990,6046.7730,6073158144,80741695488.0000,-0.497400
2016-04-28,sh.000905,6014.1260,6027.1970,5888.0640,5990.3290,6016.6990,6043070208,79015956480.0000,-0.438300
2016-04-29,sh.000905,5963.9080,6018.2660,5953.1310,5985.5940,5990.3290,4970418688,66777694208.0000,-0.079000
2016-05-03,sh.000905,5991.8290,6167.7980,5960.9410,6167.4540,5985.5940,7583105792,103426187264.0000,3.038300
2016-05-04,sh.000905,6144.5690,6213.1930,6136.3010,6169.7830,6167.4540,7455574016,105223344128.0000,0.037800
2016-05-05,sh.000905,6159.7270,6206.5300,6133.3800,6203.8170,6169.7830,6455896832,91831345152.0000,0.551600
2016-05-06,sh.000905,6208.4400,6226.8760,5961.4590,5961.4890,6203.8170,9805691904,130809577472.0000,-3.906100
2016-05-09,sh.000905,5910.1240,5910.1240,5714.1190,5743.6470,5961.4890,7823337984,96969986048.0000,-3.654200
2016-05-10,sh.000905,5728.1080,5766.1570,5697.0930,5738.8960,5743.6470,5265774592,66883087360.0000,-0.082700
2016-05-11,sh.000905,5770.3530,5806.4690,5700.0960,5723.4100,5738.8960,5801112576,76234412032.0000,-0.269800
2016-05-12,sh.000905,5647.0650,5727.5780,5559.6930,5726.4560,5723.4100,5821581312,74358071296.0000,0.053200
2016-05-13,sh.000905,5708.6280,5779.8920,5677.9420,5714.3110,5726.4560,5307673600,70802833408.0000,-0.212100
2016-05-16,sh.000905,5692.6050,5813.0360,5665.2060,5812.5420,5714.3110,5796089856,76918595584.0000,1.719000
2016-05-17,sh.000905,5814.1030,5853.6110,5763.5060,5790.3420,5812.5420,6526013696,88432066560.0000,-0.381900
2016-05-18,sh.000905,5743.0330,5743.0330,5563.0570,5631.1930,5790.3420,6370485504,79484186624.0000,-2.748500
2016-05-19,sh.000905,5628.7270,5729.4000,5628.6460,5666.7330,5631.1930,5643894016,76915662848.0000,0.631100
2016-05-20,sh.000905,5619.9360,5733.2500,5600.4920,5732.9020,5666.7330,5593607680,76729348096.0000,1.167700
2016-05-23,sh.000905,5752.1450,5811.6840,5752.0790,5809.4760,5732.9020,6277779200,85829083136.0000,1.335700
2016-05-24,sh.000905,5800.0030,5800.1710,5701.6640,5743.1780,5809.4760,5795641600,76372606976.0000,-1.141200
2016-05-25,sh.000905,5780.2660,5803.9850,5691.6090,5715.1830,5743.1780,5330295552,74090917888.0000,-0.487400
2016-05-26,sh.000905,5705.0730,5744.8550,5598.6620,5744.3880,5715.1830,5966572800,79416815616.0000,0.511000
2016-05-27,sh.000905,5728.9030,5780.0680,5712.4790,5739.5900,5744.3880,5998470400,80771653632.0000,-0.083500
2016-05-30,sh.000905,5705.9960,5764.7610,5655.6350,5711.3150,5739.5900,4888800256,65125799168.0000,-0.492600
2016-05-31,sh.000905,5721.8260,5947.4280,5721.8260,5947.3220,5711.3150,9523807232,123903098880.0000,4.132300
2016-06-01,sh.000905,5957.1760,6013.9040,5949.6370,5973.7800,5947.3220,9451398656,130683568128.0000,0.444900
2016-06-02,sh.000905,5961.7150,6014.6100,5955.3470,6013.8940,5973.7800,8124530688,108782018560.0000,0.671500
2016-06-03,sh.000905,6016.9490,6062.1380,5992.3210,6032.6030,6013.8940,8484351488,117598515200.0000,0.311100
2016-06-06,sh.000905,6051.9480,6067.4650,6008.9260,6051.8600,6032.6030,7355281920,102119301120.0000,0.319200
2016-06-07,sh.000905,6048.3200,6052.0490,6010.3540,6045.3570,6051.8600,6959825920,95045443584.0000,-0.107500
2016-06-08,sh.000905,6037.4130,6058.1770,5972.7440,6023.8780,6045.3570,7349816320,102105513984.0000,-0.355300
2016-06-13,sh.000905,5943.7330,5992.3350,5746.0000,5746.4440,6023.8780,8713985792,117810315264.0000,-4.605600
2016-06-14,sh.000905,5723.9940,5778.8540,5700.5230,5762.7610,5746.4440,6203270400,81369911296.0000,0.284000
2016-06-15,sh.000905,5701.3880,5972.8530,5692.8150,5952.8460,5762.7610,9087860480,122434527232.0000,3.298500
2016-06-16,sh.000905,5945.4940,5979.1160,5909.6870,5930.5450,5952.8460,9603145984,133397135360.0000,-0.374600
2016-06-17,sh.000905,5937.3200,6002.6170,5918.1930,5964.2720,5930.5450,8906684160,118152310784.0000,0.568700
2016-06-20,sh.000905,5965.8250,5995.0000,5908.4820,5985.5690,5964.2720,7453014528,100491968512.0000,0.357100
2016-06-21,sh.000905,6023.9230,6053.4090,5888.3580,5916.8030,5985.5690,8814068736,118730711040.0000,-1.148900
2016-06-22,sh.000905,5901.1500,6009.0570,5895.9140,6008.8860,5916.8030,7241714432,93026463744.0000,1.556300
2016-06-23,sh.000905,5998.6730,6015.1820,5933.6830,5978.1740,6008.8860,7797955584,103604367360.0000,-0.511100
2016-06-24,sh.000905,5967.5150,6011.3710,5748.8390,5903.6200,5978.1740,9841986816,125507973120.0000,-1.247100
2016-06-27,sh.000905,5864.7260,6044.3230,5864.6140,6044.2190,5903.6200,8404790784,111586009088.0000,2.381600
2016-06-28,sh.000905,6018.9120,6111.0710,6012.0510,6107.5110,6044.2190,9495272192,127682932736.0000,1.047100
2016-06-29,sh.000905,6130.5760,6145.0000,6100.0840,6120.2020,6107.5110,9305521920,121775345664.0000,0.207800
2016-06-30,sh.000905,6127.9890,6143.2320,6090.9040,6123.4940,6120.2020,7729966080,103442608128.0000,0.053800
2016-07-01,sh.000905,6133.7180,6163.4260,6095.8500,6111.5390,6123.4940,7381443328,96454340608.0000,-0.195200
2016-07-04,sh.000905,6079.5840,6240.6030,6078.6280,6231.8810,6111.5390,10007819008,125652742144.0000,1.969100
2016-07-05,sh.000905,6244.3870,6276.8210,6226.2950,6269.5050,6231.8810,10792880128,136874958848.0000,0.603700
2016-07-06,sh.000905,6250.4890,6299.7340,6231.5410,6297.3970,6269.5050,9506962176,121875951616.0000,0.444900
2016-07-07,sh.000905,6291.0570,6342.4350,6256.2720,6319.7930,6297.3970,11245359616,151625609216.0000,0.355600
2016-07-08,sh.000905,6308.0620,6337.0710,6276.8300,6299.8530,6319.7930,8806473984,116856242176.0000,-0.315500
2016-07-11,sh.000905,6320.0630,6387.0700,6306.1340,6312.4990,6299.8530,10366286592,139771392000.0000,0.200700
2016-07-12,sh.000905,6309.8190,6395.4350,6248.9340,6395.1450,6312.4990,11687378688,148468568064.0000,1.309200
2016-07-13,sh.000905,6413.8120,6456.7720,6392.4000,6446.5630,6395.1450,11212208128,143467356160.0000,0.804000
2016-07-14,sh.000905,6437.2770,6458.2880,6410.3990,6455.5830,6446.5630,9527158016,124877340672.0000,0.139900
2016-07-15,sh.000905,6459.6260,6469.0450,6409.7970,6441.0160,6455.5830,9319290368,120337711104.0000,-0.225600
2016-07-18,sh.000905,6426.8560,6455.4590,6379.0650,6412.0730,6441.0160,8933062912,116299509760.0000,-0.449400
2016-07-19,sh.000905,6407.0340,6431.9380,6355.4790,6431.9380,6412.0730,8096187136,109308248064.0000,0.309800
2016-07-20,sh.000905,6429.6890,6454.1790,6404.1540,6417.9220,6431.9380,7482030848,101445292032.0000,-0.217900
2016-07-21,sh.000905,6414.8010,6487.0220,6405.6020,6442.7090,6417.9220,8743792640,117363957760.0000,0.386200
2016-07-22,sh.000905,6437.8830,6448.3660,6385.2520,6390.9250,6442.7090,8644549376,114814545920.0000,-0.803800
2016-07-25,sh.000905,6383.5610,6441.3160,6374.2550,6408.7830,6390.9250,8109004032,105671172096.0000,0.279400
2016-07-26,sh.000905,6410.8220,6494.7390,6410.8220,6494.4740,6408.7830,8155655680,103166812160.0000,1.337100
2016-07-27,sh.000905,6499.3370,6515.8770,6154.4590,6229.2880,6494.4740,13852789248,174673313792.0000,-4.083300
2016-07-28,sh.000905,6220.9160,6273.3790,6148.8580,6243.2880,6229.2880,9131871232,114438918144.0000,0.224700
2016-07-29,sh.000905,6239.8530,6259.1990,6183.1640,6202.8920,6243.2880,7268133120,90326552576.0000,-0.647000
2016-08-01,sh.000905,6179.2010,6179.2010,6046.4020,6109.2780,6202.8920,7291022080,87691636736.0000,-1.509200
2016-08-02,sh.000905,6100.7490,6168.6810,6099.2490,6168.5080,6109.2780,5580505600,66288104960.0000,0.969500
2016-08-03,sh.000905,6154.4740,6203.6140,6140.8290,6198.3880,6168.5080,6868695040,80885121024.0000,0.484400
2016-08-04,sh.000905,6194.2020,6245.3040,6174.2390,6238.2300,6198.3880,7055639296,84228161536.0000,0.642800
2016-08-05,sh.000905,6231.5250,6251.3980,6202.8620,6203.2870,6238.2300,6754335488,81408225280.0000,-0.560100
2016-08-08,sh.000905,6191.6470,6290.8990,6152.5790,6290.7560,6203.2870,7704787968,87087722496.0000,1.410000
2016-08-09,sh.000905,6283.2880,6341.7230,6281.0720,6341.5490,6290.7560,7816512256,92794683392.0000,0.807400
2016-08-10,sh.000905,6336.5350,6366.0890,6314.5120,6318.2680,6341.5490,7719742464,91372974080.0000,-0.367100
2016-08-11,sh.000905,6304.7770,6318.9770,6226.3580,6226.3120,6318.2680,7068452608,84068495360.0000,-1.455400
2016-08-12,sh.000905,6218.3530,6299.0910,6204.9610,6299.0910,6226.3120,6863547904,77608882176.0000,1.168900
2016-08-15,sh.000905,6309.4140,6451.9290,6289.7240,6442.5270,6299.0910,11798146816,136188719104.0000,2.277100
2016-08-16,sh.000905,6449.9060,6488.7000,6446.2360,6468.8940,6442.5270,10971283968,130364641280.0000,0.409300
2016-08-17,sh.000905,6462.0460,6502.1390,6437.2630,6488.3640,6468.8940,9578850816,110221545472.0000,0.301000
2016-08-18,sh.000905,6485.9260,6527.1970,6466.3970,6490.4080,6488.3640,11041553408,120247898112.0000,0.031500
2016-08-19,sh.000905,6485.7190,6516.9790,6451.6120,6499.5540,6490.4080,9182710016,100807655424.0000,0.140900
2016-08-22,sh.000905,6499.7520,6508.7960,6419.5620,6420.3540,6499.5540,9236915200,101907820544.0000,-1.218500
2016-08-23,sh.000905,6414.9810,6448.5420,6380.9150,6428.6970,6420.3540,8057296384,86882140160.0000,0.129900
2016-08-24,sh.000905,6432.8780,6466.6250,6415.6990,6435.0580,6428.6970,7386234368,83336138752.0000,0.099000
2016-08-25,sh.000905,6398.5640,6398.5640,6312.6530,6382.5700,6435.0580,7972243200,90859884544.0000,-0.815700
2016-08-26,sh.000905,6395.7720,6460.8670,6395.7300,6410.7330,6382.5700,7478579456,88200839168.0000,0.441200
2016-08-29,sh.000905,6409.1170,6442.3980,6398.7760,6427.5290,6410.7330,6895656960,82355642368.0000,0.262000
2016-08-30,sh.000905,6428.9650,6459.7140,6413.7100,6425.7540,6427.5290,6158835200,74080579584.0000,-0.027600
2016-08-31,sh.000905,6422.8010,6441.1060,6390.6990,6434.2100,6425.7540,6527700480,75033509888.0000,0.131600
2016-09-01,sh.000905,6434.2600,6445.4320,6380.9000,6381.4750,6434.2100,7188610816,81004503040.0000,-0.819600
2016-09-02,sh.000905,6371.4920,6403.5720,6320.4790,6356.9530,6381.4750,6750696192,78519545856.0000,-0.384300
2016-09-05,sh.000905,6372.6240,6419.7460,6372.6240,6391.7920,6356.9530,6543463936,76419149824.0000,0.548000
2016-09-06,sh.000905,6392.6080,6493.3470,6345.6940,6492.9720,6391.7920,8682608640,104828522496.0000,1.583000
2016-09-07,sh.000905,6490.3300,6529.8110,6483.0870,6494.3150,6492.9720,9319020800,109431484416.0000,0.020700
2016-09-08,sh.000905,6489.6160,6518.3320,6478.6470,6517.9830,6494.3160,7246413568,87823609856.0000,0.364400
2016-09-09,sh.000905,6518.6750,6539.3470,6470.9040,6471.0530,6517.9830,7867246336,95311302656.0000,-0.720000
2016-09-12,sh.000905,6362.7700,6383.8430,6283.8160,6291.6360,6471.0530,9004175616,104742907904.0000,-2.772600
2016-09-13,sh.000905,6324.7430,6340.8720,6284.0360,6320.0310,6291.6360,6863665920,81512865792.0000,0.451300
2016-09-14,sh.000905,6286.6170,6318.2700,6260.6520,6278.1580,6320.0310,5831969280,69112385536.0000,-0.662500
2016-09-19,sh.000905,6292.8070,6344.4500,6292.8070,6344.1810,6278.1580,5497876480,63813913344.0000,1.051600
2016-09-20,sh.000905,6344.7050,6346.9300,6319.7620,6342.0320,6344.1810,5450561280,62741951488.0000,-0.033900
2016-09-21,sh.000905,6342.0040,6362.9990,6335.3910,6343.7540,6342.0320,5029034240,60152141312.0000,0.027100
2016-09-22,sh.000905,6381.1560,6410.5700,6377.1730,6385.6350,6343.7540,6297159936,73959518208.0000,0.660200
2016-09-23,sh.000905,6397.3330,6402.6390,6369.2220,6370.5830,6385.6350,6257830656,72046481408.0000,-0.235700
2016-09-26,sh.000905,6363.9300,6364.2080,6239.8670,6241.5150,6370.5830,7210665984,80920793088.0000,-2.026000
2016-09-27,sh.000905,6229.8180,6287.3350,6200.5650,6286.9090,6241.5150,5640053248,63613817088.0000,0.727300
2016-09-28,sh.000905,6300.8490,6300.8490,6266.7520,6281.2830,6286.9090,4916326144,55557965824.0000,-0.089500
2016-09-29,sh.000905,6288.9180,6323.4150,6288.9180,6298.7910,6281.2830,5069155840,58112818944.0000,0.278700
2016-09-30,sh.000905,6292.0790,6338.2990,6289.4650,6328.0850,6298.7910,4496513024,52590567680.0000,0.465100
2016-10-10,sh.000905,6364.5160,6447.9360,6345.3310,6447.6930,6328.0850,7272403456,87775588352.0000,1.890100
2016-10-11,sh.000905,6451.0440,6486.6490,6443.7470,6486.4250,6447.6930,7885088768,89907666944.0000,0.600700
